ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,prob
57.59880476039,24.4286443741,66564674465201408,6.1013,0.7834,15.904,0.761,-46.159,0.709,0.0247,1,1.018,19.896452, 2.759193,NOT_AVAILABLE,0,1.0
57.647974233,24.45941075317,66565155501075456,2.7628,0.2453,39.09,0.279,-41.91,0.216,0.0299,0,1.131,18.273859, 2.701012,NOT_AVAILABLE,0,0.62
57.58720760547,24.46654508807,66565365957676416,7.2479,0.0233,20.346,0.028,-45.483,0.022,0.0744,0,1.231,10.915199, 0.919638,NOT_AVAILABLE,0,1.0
57.54494597991,24.47802874105,66565778274538624,7.4007,0.1021,18.487,0.099,-45.29,0.086,0.0202,2,1.029,16.925774, 3.171405,NOT_AVAILABLE,0,1.0
57.64417563888,24.50757202134,66566946505629440,7.2173,0.0179,19.844,0.02,-45.041,0.015,0.0248,0,1.08,12.286877, 1.270773,VARIABLE     ,0,1.0
57.69769471549,24.53636502451,66567290100313216,2.0755,1.4872,80.941,1.697,-50.247,1.165,0.0477,0,1.122,20.536453, 1.622642,NOT_AVAILABLE,0,0.56
57.72916554734,24.55084531392,66567427541958784,6.9689,0.0824,17.49,0.101,-42.371,0.066,0.0204,1,1.084,16.955412, 3.062691,NOT_AVAILABLE,0,1.0
58.34039474592,24.05725760537,66570176320196352,6.0506,0.1342,11.967,0.155,-39.298,0.097,0.00611,0,1.189,17.529322, 3.298086,NOT_AVAILABLE,0,0.96
58.31274029467,24.08184092791,66570451198102400,2.3697,0.0644,81.121,0.099,-104.319,0.057,0.0318,0,2.641,14.561934, 1.353833,NOT_AVAILABLE,1,0.62
58.34887161451,24.06483661401,66570554277316992,7.2645,0.0222,19.433,0.027,-45.3,0.017,0.0565,0,1.18,11.173697, 0.997828,NOT_AVAILABLE,0,1.0
58.50419664382,24.13994944175,66571791227857024,4.1441,0.0159,29.929,0.02,-62.534,0.012,0.0305,0,1.103,13.692651, 1.372436,NOT_AVAILABLE,0,1.0
58.37297356651,24.15335931152,66575467719880832,1.7015,0.0307,13.863,0.037,-50.691,0.023,0.0363,0,1.061,15.283006, 1.235582,NOT_AVAILABLE,0,0.84
58.43267377152,24.22447039495,66576223634093184,5.1923,0.1239,3.749,0.152,-44.479,0.097,0.0353,2,9.578,12.703728, 1.413827,NOT_AVAILABLE,0,0.88
58.54184413289,24.1713763119,66577834244209024,0.8773,0.1954,50.955,0.248,-66.298,0.143,0.052,0,1.027,18.554157, 1.897293,NOT_AVAILABLE,0,0.62
58.61864199674,24.32093019302,66581549393480704,7.4196,0.0159,18.822,0.02,-46.757,0.012,0.0445,0,1.021,13.582582, 1.786049,NOT_AVAILABLE,0,1.0
58.60525412079,24.35988384413,66581961710329984,7.3439,0.0174,18.21,0.023,-45.541,0.013,0.0639,0,1.153,10.850270, 0.965456,NOT_AVAILABLE,0,1.0
58.53724258478,24.33348920239,66584332530000512,7.3675,0.0257,16.629,0.03,-46.424,0.02,0.0415,37,1.79,12.184782, 1.343686,VARIABLE     ,0,1.0
58.56509212328,24.34590218312,66584465673208448,5.9533,0.1596,16.222,0.209,-39.285,0.12,0.0311,0,1.05,18.146212, 3.434618,NOT_AVAILABLE,0,1.0
58.52840377507,24.33361739104,66584538690731904,4.2459,0.0199,49.992,0.026,-37.835,0.014,0.0386,0,1.056,14.222985, 2.034395,VARIABLE     ,0,0.62
58.54698993613,24.42233401093,66586084878922752,3.3849,0.0835,12.078,0.112,-107.374,0.06,0.032,0,0.973,17.191520, 2.504604,NOT_AVAILABLE,0,1.0
58.49270177635,24.41900734737,66586218019920640,6.141,0.2719,16.946,0.363,-39.695,0.194,0.0211,0,1.053,19.012539, 3.604776,NOT_AVAILABLE,0,1.0
58.22409662358,24.23573442483,66587459268570752,8.4296,0.0471,-35.904,0.051,-89.149,0.035,0.0387,0,1.04,15.777507, 2.542644,NOT_AVAILABLE,0,0.94
58.14216965753,24.21143821655,66587626769055744,5.5037,0.0368,86.286,0.043,-47.266,0.028,0.0268,0,1.078,15.132984, 1.986014,NOT_AVAILABLE,0,0.62
58.02432721972,24.29180548155,66592265333776512,7.0598,0.245,17.709,0.296,-44.581,0.19,0.0151,0,0.977,18.812235, 3.116396,NOT_AVAILABLE,0,1.0
58.18540466189,24.34968332437,66593437863017984,7.3407,0.0846,18.286,0.106,-44.601,0.069,0.0256,0,0.953,17.161787, 3.155282,NOT_AVAILABLE,0,1.0
58.25879904556,24.38989396217,66593815820117888,4.9993,0.1769,104.179,0.229,-75.711,0.132,0.044,0,1.027,18.406654, 2.937162,NOT_AVAILABLE,0,0.62
58.12120074335,24.37608972229,66594434295433984,4.9338,0.0144,95.146,0.019,-24.16,0.012,0.0459,0,0.915,12.888967, 1.251139,NOT_AVAILABLE,0,0.58
58.14404852474,24.42271156062,66595018410968960,2.456,0.1339,17.332,0.187,-47.366,0.11,0.0352,1,0.993,18.041122, 2.723009,NOT_AVAILABLE,0,0.94
58.36078474479,24.41504581345,66596972618024192,4.88,0.147,34.31,0.189,-35.031,0.111,0.0258,0,1.051,18.048822, 2.856283,NOT_AVAILABLE,0,1.0
58.42074750844,24.41920320713,66597767189992832,7.248,0.0327,17.975,0.042,-43.579,0.028,0.0234,0,1.08,15.093363, 2.400243,NOT_AVAILABLE,0,1.0
